date,campaign_id,group_id,ad_id,keyword_id,campaign_name,group_name,ad_name,keyword,cost,clicks,impressions
2/25/20,1194094,153787046,369955519,513992659,"На заказ, нестандартные - Поиск - Москва",22,Нестандартные входные двери! - Размеры любые!,Нестандартные двери входные -дом -железные -заказ -заказать -купить -металлические -размерам,0,0,1
2/25/20,1194094,153787046,369955519,513992663,"На заказ, нестандартные - Поиск - Москва",22,Нестандартные входные двери! - Размеры любые!,Нестандартные входные двери в дом -частный,0,0,2
2/25/20,1194094,153787047,369955581,513992664,"На заказ, нестандартные - Поиск - Москва",23,Входные двери на заказ! - Размеры любые!,Входные двери на заказ -арочные -дом -железные -индивидуальным -металлические -москве -нестандартные -размерам -стальные,0,0,1
2/25/20,1194094,153787048,369955515,513992665,"На заказ, нестандартные - Поиск - Москва",24,#Металлические двери с фрамугой#! - Размеры любые!,Входные низкие двери,0,0,1
2/25/20,1194094,153787048,369955515,513992669,"На заказ, нестандартные - Поиск - Москва",24,#Металлические двери с фрамугой#! - Размеры любые!,Входные двери со вставкой,0,0,10
2/25/20,1370731,171187439,416330343,584734305,"С Зеркалом - Поиск - Москва, МО",4,Двери металлические с зеркалом - по справедливой цене!,Металлические двери с зеркалом входные в квартиру,0,0,1
2/25/20,1370731,171187441,416330283,584734313,"С Зеркалом - Поиск - Москва, МО",5,Двери металлические с зеркалом - по справедливой цене!,Металлические двери беленый дуб зеркало,0,0,1
2/25/20,1370731,171187443,416106541,584734315,"С Зеркалом - Поиск - Москва, МО",6,Двери входные металлические - с зеркалом. Москва и МО!,Входные металлические двери с зеркалом -белые -внутри -квартиру -квартирные -купить -москва -недорого -утепленная -цена,0,0,4
2/25/20,1370731,171187443,416330285,584734315,"С Зеркалом - Поиск - Москва, МО",6,Двери металлические с зеркалом - по справедливой цене!,Входные металлические двери с зеркалом -белые -внутри -квартиру -квартирные -купить -москва -недорого -утепленная -цена,171.319,1,2
2/25/20,1370731,171187443,416330285,584734317,"С Зеркалом - Поиск - Москва, МО",6,Двери металлические с зеркалом - по справедливой цене!,Двери входные металлические с зеркалом внутри,142.4956,1,1
2/25/20,1370731,171187451,416106549,584989511,"С Зеркалом - Поиск - Москва, МО",стальные,#Стальные двери с зеркалом# - От производителя!,Двери стальные с зеркалом и дубом,0,0,1
2/25/20,1370731,171187451,416106549,584989513,"С Зеркалом - Поиск - Москва, МО",стальные,#Стальные двери с зеркалом# - От производителя!,Двери стальные с зеркалом в Москве,177.0006,1,2
2/25/20,1370731,171187451,416330293,584989513,"С Зеркалом - Поиск - Москва, МО",стальные,#Стальные двери с зеркалом# - по справедливой цене!,Двери стальные с зеркалом в Москве,0,0,3
2/25/20,1370731,171187453,416330295,584734179,"С Зеркалом - Поиск - Москва, МО",железные,#Железные двери с зеркалом# - по справедливой цене!,Железные входные двери с зеркалом -внутри -квартиру,0,0,1
2/25/20,1370731,171187455,416330297,584734195,"С Зеркалом - Поиск - Москва, МО",12,Входные двери с зеркалом в Москве - по справедливой цене!,Входные двери с зеркалом в Москве -купить -металлические -недорого,87.6092,1,1
2/25/20,1370731,171187459,416106557,584734203,"С Зеркалом - Поиск - Москва, МО",14,Входные двери с зеркалом - и шумоизоляцией. Мск и МО!,Входные двери с зеркалом и шумоизоляцией,110.1614,1,3
2/25/20,1370731,171187463,416106561,584734207,"С Зеркалом - Поиск - Москва, МО",16,Входные двери в квартиру с зеркалом - От 15 600 руб!,Входные двери в квартиру с зеркалом -белые -внутри -железные -металлические -цена -купить,0,0,3
2/25/20,1370731,171187463,416330305,584734207,"С Зеркалом - Поиск - Москва, МО",16,Входные двери в квартиру с зеркалом - по справедливой цене!,Входные двери в квартиру с зеркалом -белые -внутри -железные -металлические -цена -купить,152.961,1,1
2/25/20,1370731,171187467,416330309,584734221,"С Зеркалом - Поиск - Москва, МО",18,Входные двери с зеркалом - по справедливой цене!,Входная дверь с зеркалом сколько стоит,133.5176,1,2
2/25/20,1370731,171187469,416106519,584734233,"С Зеркалом - Поиск - Москва, МО",19,#Входные двери с зеркалом внутри# - купить от 15 600 руб!,Купить входные двери с зеркалом внутри,246.9084,1,3
2/25/20,1370731,171187469,416330311,584734233,"С Зеркалом - Поиск - Москва, МО",19,#Входные двери с зеркалом внутри# - по справедливой цене!,Купить входные двери с зеркалом внутри,123.9902,1,2
2/25/20,1370731,171187469,416330311,584734235,"С Зеркалом - Поиск - Москва, МО",19,#Входные двери с зеркалом внутри# - по справедливой цене!,Входные двери с зеркалом внутри -белые -железные -квартиру -купить -металлические -цена,117.1562,1,1
2/25/20,1370731,171187471,416106521,584734243,"С Зеркалом - Поиск - Москва, МО",20,Входные двери с зеркалом - От 15 600 руб. Мск и МО!,Входные двери с зеркалом -белые -большим -2мм -венге -внутренним -внутри -дешево -железные -заказать -каталог -квартиру -купить -лабиринт -мдф -металлические -метал -москва -недорого -производителя -светлые -стальные -цена -черные -широким -шумоизоляцией -эконом -лучшие -дом -дорогие -дуб -классик -ковка -массив -элитные,367.0394,2,10
2/25/20,1370731,171187471,416330321,584734243,"С Зеркалом - Поиск - Москва, МО",20,Входные двери с зеркалом - по справедливой цене!,Входные двери с зеркалом -белые -большим -2мм -венге -внутренним -внутри -дешево -железные -заказать -каталог -квартиру -купить -лабиринт -мдф -металлические -метал -москва -недорого -производителя -светлые -стальные -цена -черные -широким -шумоизоляцией -эконом -лучшие -дом -дорогие -дуб -классик -ковка -массив -элитные,238.4664,2,22
2/25/20,1370731,171187473,416106523,584734245,"С Зеркалом - Поиск - Москва, МО",21,#Белые входные двери с зеркалом# - От производителя!,Входные двери зеркало беленый дуб,199.8744,1,3
2/25/20,1370731,171187473,416330313,584734245,"С Зеркалом - Поиск - Москва, МО",21,#Белые входные двери с зеркалом# - по справедливой цене!,Входные двери зеркало беленый дуб,0,0,1
2/25/20,1370731,171187475,416106525,584734251,"С Зеркалом - Поиск - Москва, МО",22,Купить входную дверь с зеркалом - От производителя!,Входная дверь с зеркалом купить -белые -внутри -где -металлические -москва -недорого -подольск -квартиру,290.9274,1,3
2/25/20,1370731,171187475,416330315,584734251,"С Зеркалом - Поиск - Москва, МО",22,Купить входную дверь с зеркалом - по справедливой цене!,Входная дверь с зеркалом купить -белые -внутри -где -металлические -москва -недорого -подольск -квартиру,103.4614,1,2
2/25/20,1370731,171187477,416106527,584734259,"С Зеркалом - Поиск - Москва, МО",23,#Входные двери с зеркалом# - От производителя!,Входные двери с зеркалом цвет венге,0,0,1
2/25/20,1370731,171187477,416106527,584734261,"С Зеркалом - Поиск - Москва, МО",23,#Входные двери с зеркалом# - От производителя!,Входные двери Лабиринт с зеркалом,0,0,1
2/25/20,1370731,171187477,416106527,584734263,"С Зеркалом - Поиск - Москва, МО",23,#Входные двери с зеркалом# - От производителя!,Входная дверь New York с зеркалом,0,0,3
2/25/20,1370731,171187477,416330317,584734261,"С Зеркалом - Поиск - Москва, МО",23,#Входные двери с зеркалом# - по справедливой цене!,Входные двери Лабиринт с зеркалом,0,0,1
2/25/20,1370731,171187479,416106529,584734279,"С Зеркалом - Поиск - Москва, МО",24,Входные двери с зеркалом - От производителя!,Входная двер с зеркалом,65.7538,1,1
2/25/20,1370731,171187479,416330319,584734279,"С Зеркалом - Поиск - Москва, МО",24,Входные двери с зеркалом - по справедливой цене!,Входная двер с зеркалом,0,0,1
2/26/20,1194086,153787378,369955377,513993819,Арочные - Поиск - Москва и часть МО,"входные, в дом",#Входные арочные двери для дома#! - Новый каталог!,Купить дверь входную арочную,145.0014,1,4
2/26/20,1194086,153787378,369955377,513993822,Арочные - Поиск - Москва и часть МО,"входные, в дом",#Входные арочные двери для дома#! - Новый каталог!,Арочные входные двери в частный дом,148.9946,1,1
2/26/20,1194086,153787378,369955377,513993825,Арочные - Поиск - Москва и часть МО,"входные, в дом",#Входные арочные двери для дома#! - Новый каталог!,Входные арочные двери на заказ,0,0,1
2/26/20,1194086,165998575,403592883,584989575,Арочные - Поиск - Москва и часть МО,"ковка, стекло",#Двери арочные со стеклом и ковкой# - На заказ. Мск и МО!,Арочные входные двери со стеклом -цена,0,0,2
2/26/20,1194088,153787215,369955534,513993636,В котельную - Поиск - Москва и часть МО,2,#Двери в котельную дома#! - Со стеклом и без!,Двери в котельную дома -загородного -москва -частного,0,0,1
2/26/20,1194088,153787222,369955541,513993680,В котельную - Поиск - Москва и часть МО,9,#Стальные двери в котельную#! - Со стеклом и без!,Двери в котельную -бойлерной -вентиляцией -вентрешеткой -входная -газовой -дома -заказать -коттедж -купить -металлическая -окном -остеклением -помещений -противопожарные -решеткой -стальные -теплые -технические -топочную -цена -частного,73.8206,1,8
2/26/20,1194088,153787222,369955541,513993681,В котельную - Поиск - Москва и часть МО,9,#Стальные двери в котельную#! - Со стеклом и без!,Дверной блок в котельную,110.1614,1,1
2/26/20,1194088,153787222,369955541,513993682,В котельную - Поиск - Москва и часть МО,9,#Стальные двери в котельную#! - Со стеклом и без!,Металлические двери в котельную -вентиляцией -купить -москва -решеткой -технические,0,0,1
2/26/20,1194094,153787029,369955565,513992558,"На заказ, нестандартные - Поиск - Москва",5,Металлические двери на заказ,Входные двери на заказ по своим размерам -нестандартные,0,0,2
2/26/20,1194094,153787031,369955632,513992568,"На заказ, нестандартные - Поиск - Москва",7,#Двери стальные нестандартные#! - Размеры любые!,Большие стальные двери,0,0,2
2/26/20,1194094,153787031,369955632,513992574,"На заказ, нестандартные - Поиск - Москва",7,#Двери стальные нестандартные#! - Размеры любые!,Двери стальные нестандартные -размерам,0,0,1
2/26/20,1194094,153787031,369955632,513992576,"На заказ, нестандартные - Поиск - Москва",7,#Двери стальные нестандартные#! - Размеры любые!,Двери стальные широкие,0,0,1
2/26/20,1194094,153787032,369955568,513992585,"На заказ, нестандартные - Поиск - Москва",8,#Двери железные нестандартные#! - Размеры любые!,Двери железные входные на заказ,0,0,1
2/26/20,1194094,153787032,369955568,513992586,"На заказ, нестандартные - Поиск - Москва",8,#Двери железные нестандартные#! - Размеры любые!,Железные двери на заказ -входные -изготовление -купить -размерам -цена,0,0,1
2/26/20,1194094,153787034,369955611,513992603,"На заказ, нестандартные - Поиск - Москва",10,Входные металлические двери,Двери входные металлические под заказ,0,0,1
2/26/20,1194094,153787039,369955575,513992623,"На заказ, нестандартные - Поиск - Москва",15,Двери входные металлические,Дверь металлическая нестандартного размера -входные -заказ -купить,0,0,1
2/26/20,1194094,153787043,369955578,513992639,"На заказ, нестандартные - Поиск - Москва",19,#Двери металлические под размер#! - Размеры любые!,Двери входные металлические под размер,0,0,3
2/26/20,1194094,153787046,369955519,513992657,"На заказ, нестандартные - Поиск - Москва",22,Нестандартные входные двери! - Размеры любые!,Входные двери нестандартных размеров -заказ -заказать -купить -металлические,0,0,1
2/26/20,1194094,153787046,369955519,513992659,"На заказ, нестандартные - Поиск - Москва",22,Нестандартные входные двери! - Размеры любые!,Нестандартные двери входные -дом -железные -заказ -заказать -купить -металлические -размерам,0,0,1
2/26/20,1194094,153787047,369955581,513992664,"На заказ, нестандартные - Поиск - Москва",23,Входные двери на заказ! - Размеры любые!,Входные двери на заказ -арочные -дом -железные -индивидуальным -металлические -москве -нестандартные -размерам -стальные,395.6484,1,1
2/26/20,1194094,153787048,369955515,513992665,"На заказ, нестандартные - Поиск - Москва",24,#Металлические двери с фрамугой#! - Размеры любые!,Входные низкие двери,0,0,1
2/26/20,1194094,153787048,369955515,513992666,"На заказ, нестандартные - Поиск - Москва",24,#Металлические двери с фрамугой#! - Размеры любые!,Входные двери на заказ в Москве,0,0,1
2/26/20,1370731,171187437,416106535,584734301,"С Зеркалом - Поиск - Москва, МО",3,Двери входные металлические - с зеркалом от 15 600 р!,Входные металлические двери зеркалом цена,224.0614,1,1
2/26/20,1370731,171187437,416106535,584734303,"С Зеркалом - Поиск - Москва, МО",3,Двери входные металлические - с зеркалом от 15 600 р!,Дверь металлическая входная с зеркалом недорого,0,0,1
2/26/20,1370731,171187441,416106539,584734313,"С Зеркалом - Поиск - Москва, МО",5,Двери входные металлические - с зеркалом белые!,Металлические двери беленый дуб зеркало,0,0,1
2/26/20,1370731,171187441,416330283,584734311,"С Зеркалом - Поиск - Москва, МО",5,Двери металлические с зеркалом - по справедливой цене!,Входные металлические двери с зеркалом белые,91.455,1,1
2/26/20,1370731,171187443,416106541,584734315,"С Зеркалом - Поиск - Москва, МО",6,Двери входные металлические - с зеркалом. Москва и МО!,Входные металлические двери с зеркалом -белые -внутри -квартиру -квартирные -купить -москва -недорого -утепленная -цена,0,0,1
2/26/20,1370731,171187443,416330285,584734315,"С Зеркалом - Поиск - Москва, МО",6,Двери металлические с зеркалом - по справедливой цене!,Входные металлические двери с зеркалом -белые -внутри -квартиру -квартирные -купить -москва -недорого -утепленная -цена,0,0,1
2/26/20,1370731,171187445,416106543,584734323,"С Зеркалом - Поиск - Москва, МО",7,Металлические двери с зеркалом - От производителя!,Металлические двери с зеркалом -внутри -входные -квартиру -красивые -купить -мдф -москва -недорого -производителя -цена -дом -дуб -ковка -офис,0,0,1
2/26/20,1370731,171187445,416330287,584734323,"С Зеркалом - Поиск - Москва, МО",7,Металлические двери с зеркалом - по справедливой цене!,Металлические двери с зеркалом -внутри -входные -квартиру -красивые -купить -мдф -москва -недорого -производителя -цена -дом -дуб -ковка -офис,0,0,1
2/26/20,1370731,171187445,416330287,584734325,"С Зеркалом - Поиск - Москва, МО",7,Металлические двери с зеркалом - по справедливой цене!,Металлические двери с зеркалом от производителя -внутри,0,0,1
2/26/20,1370731,171187451,416106549,584734165,"С Зеркалом - Поиск - Москва, МО",стальные,#Стальные двери с зеркалом# - От производителя!,Стальные двери с зеркалом -внутри -входные -квартиру -купить -производителя -дуб -москва,0,0,1
2/26/20,1370731,171187453,416106551,584989505,"С Зеркалом - Поиск - Москва, МО",железные,#Железные двери с зеркалом# - От производителя!,Двери железные с зеркалом квартиру -входные,0,0,1
2/26/20,1370731,171187457,416330299,584734201,"С Зеркалом - Поиск - Москва, МО",13,Двери входные с зеркалом - по справедливой цене!,Двери входные с зеркалом от производителя,82.209,1,2
2/26/20,1370731,171187459,416330301,584734203,"С Зеркалом - Поиск - Москва, МО",14,Входные двери с зеркалом - по справедливой цене!,Входные двери с зеркалом и шумоизоляцией,184.1964,1,1
2/26/20,1370731,171187463,416106561,584734207,"С Зеркалом - Поиск - Москва, МО",16,Входные двери в квартиру с зеркалом - От 15 600 руб!,Входные двери в квартиру с зеркалом -белые -внутри -железные -металлические -цена -купить,0,0,1
2/26/20,1370731,171187471,416106521,584734243,"С Зеркалом - Поиск - Москва, МО",20,Входные двери с зеркалом - От 15 600 руб. Мск и МО!,Входные двери с зеркалом -белые -большим -2мм -венге -внутренним -внутри -дешево -железные -заказать -каталог -квартиру -купить -лабиринт -мдф -металлические -метал -москва -недорого -производителя -светлые -стальные -цена -черные -широким -шумоизоляцией -эконом -лучшие -дом -дорогие -дуб -классик -ковка -массив -элитные,0,0,8
2/26/20,1370731,171187471,416330321,584734243,"С Зеркалом - Поиск - Москва, МО",20,Входные двери с зеркалом - по справедливой цене!,Входные двери с зеркалом -белые -большим -2мм -венге -внутренним -внутри -дешево -железные -заказать -каталог -квартиру -купить -лабиринт -мдф -металлические -метал -москва -недорого -производителя -светлые -стальные -цена -черные -широким -шумоизоляцией -эконом -лучшие -дом -дорогие -дуб -классик -ковка -массив -элитные,549.3866,4,17
2/26/20,1370731,171187473,416106523,584734247,"С Зеркалом - Поиск - Москва, МО",21,#Белые входные двери с зеркалом# - От производителя!,Белая входная дверь с зеркалом -внутри -квартиру -купить -металлические,127.8494,2,2
2/26/20,1370731,171187475,416106525,584734251,"С Зеркалом - Поиск - Москва, МО",22,Купить входную дверь с зеркалом - От производителя!,Входная дверь с зеркалом купить -белые -внутри -где -металлические -москва -недорого -подольск -квартиру,269.4338,2,6
2/26/20,1370731,171187475,416330315,584734251,"С Зеркалом - Поиск - Москва, МО",22,Купить входную дверь с зеркалом - по справедливой цене!,Входная дверь с зеркалом купить -белые -внутри -где -металлические -москва -недорого -подольск -квартиру,175.2318,1,3
2/26/20,1370731,171187477,416330317,584734257,"С Зеркалом - Поиск - Москва, МО",23,#Входные двери с зеркалом# - по справедливой цене!,Двери входные венге с зеркалом -цвет,0,0,2
2/27/20,1194086,153787377,369955376,513993808,Арочные - Поиск - Москва и часть МО,"металлические, стальные",#Двери металлические арочные#! - На заказ. Мск и МО!,Двери входные арочные металлические,243.545,1,2
2/27/20,1194088,153787214,369955533,513993628,В котельную - Поиск - Москва и часть МО,1,Двери в котельную частного дома! - Со стеклом и без!,Двери в котельную частного дома -входная -газовой -купить -москва -стальные -цена,0,0,1
2/27/20,1194094,153787031,369955632,513992576,"На заказ, нестандартные - Поиск - Москва",7,#Двери стальные нестандартные#! - Размеры любые!,Двери стальные широкие,0,0,1
2/27/20,1194094,153787032,369955568,513992586,"На заказ, нестандартные - Поиск - Москва",8,#Двери железные нестандартные#! - Размеры любые!,Железные двери на заказ -входные -изготовление -купить -размерам -цена,0,0,1
2/27/20,1194094,153787033,369955569,513992598,"На заказ, нестандартные - Поиск - Москва",9,Металлические входные двери,Изготовление металлических дверей на заказ -входные -москве -нестандартные,0,0,1
2/27/20,1194094,153787034,369955611,513992601,"На заказ, нестандартные - Поиск - Москва",10,Входные металлические двери,Входные металлические двери на заказ -изготовление -нестандартные -под -цена,0,0,1
2/27/20,1194094,153787034,369955611,513992603,"На заказ, нестандартные - Поиск - Москва",10,Входные металлические двери,Двери входные металлические под заказ,0,0,3
2/27/20,1194094,153787036,369955572,513992608,"На заказ, нестандартные - Поиск - Москва",12,#Металлические двери на заказ#! - Размеры любые!,Металлические двери на заказ -входные -изготовить -изготовление -индивидуальным -купить -москве -нестандартные -производителя -размерам -уличные -установка -цена,87.167,1,3
2/27/20,1194094,153787037,369955573,513992615,"На заказ, нестандартные - Поиск - Москва",13,Металлические двери на заказ! - Размеры любые!,Дверь металлическая на заказ цена -входные -изготовить,0,0,1
2/27/20,1194094,153787039,369955575,513992623,"На заказ, нестандартные - Поиск - Москва",15,Двери входные металлические,Дверь металлическая нестандартного размера -входные -заказ -купить,0,0,1
2/27/20,1194094,153787043,369955578,513992640,"На заказ, нестандартные - Поиск - Москва",19,#Двери металлические под размер#! - Размеры любые!,Двери металлические входные большие,0,0,2
2/27/20,1194094,153787045,369955511,513992653,"На заказ, нестандартные - Поиск - Москва",21,Нестандартные входные двери,Заказать нестандартную входную дверь -размерам,0,0,4
2/27/20,1194094,153787046,369955519,513992659,"На заказ, нестандартные - Поиск - Москва",22,Нестандартные входные двери! - Размеры любые!,Нестандартные двери входные -дом -железные -заказ -заказать -купить -металлические -размерам,0,0,1
2/27/20,1194094,153787046,369955519,513992663,"На заказ, нестандартные - Поиск - Москва",22,Нестандартные входные двери! - Размеры любые!,Нестандартные входные двери в дом -частный,0,0,1
2/27/20,1194094,153787047,369955581,513992664,"На заказ, нестандартные - Поиск - Москва",23,Входные двери на заказ! - Размеры любые!,Входные двери на заказ -арочные -дом -железные -индивидуальным -металлические -москве -нестандартные -размерам -стальные,0,0,2
2/27/20,1194094,153787048,369955515,513992666,"На заказ, нестандартные - Поиск - Москва",24,#Металлические двери с фрамугой#! - Размеры любые!,Входные двери на заказ в Москве,0,0,2
2/27/20,1194094,153787048,369955515,513992673,"На заказ, нестандартные - Поиск - Москва",24,#Металлические двери с фрамугой#! - Размеры любые!,Широкие входные двери -дома -металлические,0,0,2
2/27/20,1194094,153787048,369955515,513993047,"На заказ, нестандартные - Поиск - Москва",24,#Металлические двери с фрамугой#! - Размеры любые!,Входные двери металлические с фрамугой,0,0,1
2/27/20,1370731,171187435,416106533,584989525,"С Зеркалом - Поиск - Москва, МО",2,Двери входные металлические - с зеркалом в Москве!,Дверь входная металлическая с зеркалом купить москва,219.5054,1,1
2/27/20,1370731,171187443,416330285,584734315,"С Зеркалом - Поиск - Москва, МО",6,Двери металлические с зеркалом - по справедливой цене!,Входные металлические двери с зеркалом -белые -внутри -квартиру -квартирные -купить -москва -недорого -утепленная -цена,71.2612,1,1
2/27/20,1370731,171187445,416330287,584734323,"С Зеркалом - Поиск - Москва, МО",7,Металлические двери с зеркалом - по справедливой цене!,Металлические двери с зеркалом -внутри -входные -квартиру -красивые -купить -мдф -москва -недорого -производителя -цена -дом -дуб -ковка -офис,0,0,1
2/27/20,1370731,171187455,416106553,584734197,"С Зеркалом - Поиск - Москва, МО",12,Входные двери с зеркалом в Москве - купить от 15 600 руб!,Входная дверь с зеркалом купить в Москве -металлические,0,0,1
2/27/20,1370731,171187455,416330297,584734197,"С Зеркалом - Поиск - Москва, МО",12,Входные двери с зеркалом в Москве - по справедливой цене!,Входная дверь с зеркалом купить в Москве -металлические,0,0,5
2/27/20,1370731,171187455,416330297,584734199,"С Зеркалом - Поиск - Москва, МО",12,Входные двери с зеркалом в Москве - по справедливой цене!,Входные двери с зеркалом недорого Москва,340.8558,1,2
2/27/20,1370731,171187457,416106555,584734201,"С Зеркалом - Поиск - Москва, МО",13,Двери входные с зеркалом - От производителя!,Двери входные с зеркалом от производителя,0,0,1
2/27/20,1370731,171187457,416330299,584734201,"С Зеркалом - Поиск - Москва, МО",13,Двери входные с зеркалом - по справедливой цене!,Двери входные с зеркалом от производителя,210.179,1,1
2/27/20,1370731,171187459,416106557,584734203,"С Зеркалом - Поиск - Москва, МО",14,Входные двери с зеркалом - и шумоизоляцией. Мск и МО!,Входные двери с зеркалом и шумоизоляцией,49.9284,1,1
2/27/20,1370731,171187463,416106561,584734207,"С Зеркалом - Поиск - Москва, МО",16,Входные двери в квартиру с зеркалом - От 15 600 руб!,Входные двери в квартиру с зеркалом -белые -внутри -железные -металлические -цена -купить,0,0,1
2/27/20,1370731,171187467,416106517,584734229,"С Зеркалом - Поиск - Москва, МО",18,Входные двери с зеркалом от 15600 р - В Москве и МО!,Входные двери с зеркалом купить недорого,0,0,1
2/27/20,1370731,171187467,416330309,584734229,"С Зеркалом - Поиск - Москва, МО",18,Входные двери с зеркалом - по справедливой цене!,Входные двери с зеркалом купить недорого,163.3058,1,1
2/27/20,1370731,171187467,416330309,584734231,"С Зеркалом - Поиск - Москва, МО",18,Входные двери с зеркалом - по справедливой цене!,Недорогие входные двери с зеркалом -купить -металлические -москва,83.214,1,1
2/27/20,1370731,171187469,416330311,584734235,"С Зеркалом - Поиск - Москва, МО",19,#Входные двери с зеркалом внутри# - по справедливой цене!,Входные двери с зеркалом внутри -белые -железные -квартиру -купить -металлические -цена,0,0,2
2/27/20,1370731,171187471,416106521,584734243,"С Зеркалом - Поиск - Москва, МО",20,Входные двери с зеркалом - От 15 600 руб. Мск и МО!,Входные двери с зеркалом -белые -большим -2мм -венге -внутренним -внутри -дешево -железные -заказать -каталог -квартиру -купить -лабиринт -мдф -металлические -метал -москва -недорого -производителя -светлые -стальные -цена -черные -широким -шумоизоляцией -эконом -лучшие -дом -дорогие -дуб -классик -ковка -массив -элитные,150.817,1,5
2/27/20,1370731,171187471,416330321,584734243,"С Зеркалом - Поиск - Москва, МО",20,Входные двери с зеркалом - по справедливой цене!,Входные двери с зеркалом -белые -большим -2мм -венге -внутренним -внутри -дешево -железные -заказать -каталог -квартиру -купить -лабиринт -мдф -металлические -метал -москва -недорого -производителя -светлые -стальные -цена -черные -широким -шумоизоляцией -эконом -лучшие -дом -дорогие -дуб -классик -ковка -массив -элитные,559.785,4,17
2/27/20,1370731,171187475,416106525,584734251,"С Зеркалом - Поиск - Москва, МО",22,Купить входную дверь с зеркалом - От производителя!,Входная дверь с зеркалом купить -белые -внутри -где -металлические -москва -недорого -подольск -квартиру,0,0,1
2/27/20,1370731,171187475,416330315,584734251,"С Зеркалом - Поиск - Москва, МО",22,Купить входную дверь с зеркалом - по справедливой цене!,Входная дверь с зеркалом купить -белые -внутри -где -металлические -москва -недорого -подольск -квартиру,0,0,1
2/27/20,1370731,171187477,416106527,584734257,"С Зеркалом - Поиск - Москва, МО",23,#Входные двери с зеркалом# - От производителя!,Двери входные венге с зеркалом -цвет,0,0,1
2/28/20,1194086,153787377,369955376,584989581,Арочные - Поиск - Москва и часть МО,"металлические, стальные",#Двери металлические арочные#! - На заказ. Мск и МО!,Заказать арочную металлическую дверь,0,0,2
2/28/20,1194086,153787377,369955376,584989613,Арочные - Поиск - Москва и часть МО,"металлические, стальные",#Двери металлические арочные#! - На заказ. Мск и МО!,Купить арочные стальные двери,178.8364,1,1
2/28/20,1194086,153787378,369955377,513993819,Арочные - Поиск - Москва и часть МО,"входные, в дом",#Входные арочные двери для дома#! - Новый каталог!,Купить дверь входную арочную,0,0,3
2/28/20,1194088,153787214,369955533,513993628,В котельную - Поиск - Москва и часть МО,1,Двери в котельную частного дома! - Со стеклом и без!,Двери в котельную частного дома -входная -газовой -купить -москва -стальные -цена,0,0,2
2/28/20,1194088,153787214,369955533,513993629,В котельную - Поиск - Москва и часть МО,1,Двери в котельную частного дома! - Со стеклом и без!,Купить дверь в котельную частного дома -москва,128.7338,1,1
2/28/20,1194088,153787222,369955541,513993680,В котельную - Поиск - Москва и часть МО,9,#Стальные двери в котельную#! - Со стеклом и без!,Двери в котельную -бойлерной -вентиляцией -вентрешеткой -входная -газовой -дома -заказать -коттедж -купить -металлическая -окном -остеклением -помещений -противопожарные -решеткой -стальные -теплые -технические -топочную -цена -частного,0,0,5
2/28/20,1194088,153787222,369955541,513993682,В котельную - Поиск - Москва и часть МО,9,#Стальные двери в котельную#! - Со стеклом и без!,Металлические двери в котельную -вентиляцией -купить -москва -решеткой -технические,0,0,1
2/28/20,1194088,153787223,369955542,513993684,В котельную - Поиск - Москва и часть МО,10,Металлические двери в котельную! - Со стеклом и без!,Дверь в котельную цена -бойлерной -решеткой -частного,0,0,1
2/28/20,1194091,153787208,369955526,513993585,КХН - Поиск - Москва и часть МО,1,#Двери в комнату хранения наркотиков#! - От 29 000 руб!,Двери для комнаты хранения наркотиков -защитная -изготовление,0,0,1
2/28/20,1194094,153787025,369955561,513992537,"На заказ, нестандартные - Поиск - Москва",1,#Стальные двери на заказ#! - Размеры любые!,Стальные двери на заказ -входные -изготовление -москве -производителя -размерам,140.6062,1,1
2/28/20,1194094,153787025,369955561,513992538,"На заказ, нестандартные - Поиск - Москва",1,#Стальные двери на заказ#! - Размеры любые!,Стальные двери на заказ в Москве,0,0,1
2/28/20,1194094,153787025,369955561,513992539,"На заказ, нестандартные - Поиск - Москва",1,#Стальные двери на заказ#! - Размеры любые!,Входные стальные двери на заказ,0,0,2
2/28/20,1194094,153787030,369955566,513992564,"На заказ, нестандартные - Поиск - Москва",6,Металлические двери по размерам! - Размеры любые!,Входные двери заказать по размерам -металлические -нестандартные,0,0,1
2/28/20,1194094,153787031,369955632,513992568,"На заказ, нестандартные - Поиск - Москва",7,#Двери стальные нестандартные#! - Размеры любые!,Большие стальные двери,197.1006,1,3
2/28/20,1194094,153787032,369955568,513992586,"На заказ, нестандартные - Поиск - Москва",8,#Двери железные нестандартные#! - Размеры любые!,Железные двери на заказ -входные -изготовление -купить -размерам -цена,0,0,2
2/28/20,1194094,153787032,369955568,513992589,"На заказ, нестандартные - Поиск - Москва",8,#Двери железные нестандартные#! - Размеры любые!,Изготовление железных дверей на заказ,0,0,1
2/28/20,1194094,153787032,369955568,513992591,"На заказ, нестандартные - Поиск - Москва",8,#Двери железные нестандартные#! - Размеры любые!,Маленькие железные двери,0,0,1
